#version,serial,flight,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage
6, 10143, 3,   194.96, 6,  drogue,   -1.93,  45994.00, 6185.38, 4955.44,  -31.95, 31.3, 0.09, 4.14, 4.09
6, 10143, 3,   195.06, 6,  drogue,   -2.53,  46038.00, 6178.44, 4948.50,  -32.16, 31.2, 0.09, 4.14, 4.09
6, 10143, 3,   195.16, 6,  drogue,   -3.04,  46073.00, 6172.92, 4942.98,  -32.43, 31.2, 0.09, 4.14, 4.09
6, 10143, 3,   195.26, 6,  drogue,   -3.45,  46067.00, 6173.87, 4943.93,  -32.77, 31.2, 0.08, 4.14, 4.09
6, 10143, 3,   195.36, 6,  drogue,   -3.76,  46103.00, 6168.20, 4938.25,  -33.11, 31.2, 0.09, 4.14, 4.11
6, 10143, 3,   195.46, 6,  drogue,   -3.99,  46119.00, 6165.68, 4935.73,  -33.49, 31.2, 0.09, 4.14, 4.09
6, 10143, 3,   195.56, 6,  drogue,   -4.13,  46129.00, 6164.10, 4934.16,  -33.92, 31.2, 0.09, 4.14, 4.09
6, 10143, 3,   195.66, 6,  drogue,   -4.17,  46164.00, 6158.59, 4928.65,  -34.35, 31.2, 0.09, 4.14, 4.09
6, 10143, 3,   195.76, 6,  drogue,   -4.12,  46201.00, 6152.78, 4922.83,  -34.78, 31.2, 0.09, 4.14, 4.09
6, 10143, 3,   195.86, 6,  drogue,   -3.96,  46204.00, 6152.30, 4922.36,  -35.20, 31.2, 0.09, 4.14, 4.09
6, 10143, 3,   195.96, 6,  drogue,   -3.67,  46224.00, 6149.16, 4919.22,  -35.61, 31.1, 0.09, 4.14, 4.09
6, 10143, 3,   196.06, 6,  drogue,   -3.26,  46251.00, 6144.92, 4914.98,  -36.03, 31.1, 0.09, 4.14, 4.09
6, 10143, 3,   196.16, 6,  drogue,   -2.71,  46271.00, 6141.78, 4911.83,  -36.35, 31.1, 0.09, 4.14, 4.09
6, 10143, 3,   196.26, 6,  drogue,   -2.01,  46304.00, 6136.60, 4906.65,  -36.65, 31.1, 0.08, 4.12, 4.09
6, 10143, 3,   196.36, 6,  drogue,   -1.16,  46322.00, 6133.77, 4903.83,  -36.87, 31.1, 0.08, 4.14, 4.09
6, 10143, 3,   196.46, 6,  drogue,   -0.17,  46347.00, 6129.85, 4899.91,  -37.02, 31.1, 0.08, 4.14, 4.11
6, 10143, 3,   196.56, 6,  drogue,    0.90,  46383.00, 6124.21, 4894.26,  -37.07, 31.1, 0.08, 4.14, 4.09
6, 10143, 3,   196.66, 6,  drogue,    1.97,  46403.00, 6121.07, 4891.13,  -36.99, 31.1, 0.08, 4.14, 4.09
6, 10143, 3,   196.76, 6,  drogue,    2.95,  46434.00, 6116.22, 4886.27,  -36.76, 31.0, 0.08, 4.14, 4.09
6, 10143, 3,   196.86, 6,  drogue,    3.76,  46461.00, 6111.99, 4882.05,  -36.42, 31.0, 0.08, 4.14, 4.09
6, 10143, 3,   196.96, 6,  drogue,    4.36,  46494.00, 6106.83, 4876.88,  -35.99, 31.0, 0.08, 4.14, 4.09
6, 10143, 3,   197.06, 6,  drogue,    4.76,  46543.00, 6099.17, 4869.22,  -35.55, 31.0, 0.08, 4.14, 4.09
6, 10143, 3,   197.16, 6,  drogue,    4.93,  46555.00, 6097.29, 4867.35,  -35.05, 31.0, 0.08, 4.14, 4.09
6, 10143, 3,   197.26, 6,  drogue,    4.89,  46580.00, 6093.38, 4863.44,  -34.50, 31.0, 0.08, 4.14, 4.09
6, 10143, 3,   197.36, 6,  drogue,    4.68,  46557.00, 6096.98, 4867.04,  -33.97, 31.0, 0.08, 4.14, 4.09
6, 10143, 3,   197.46, 6,  drogue,    4.35,  46587.00, 6092.29, 4862.35,  -33.49, 31.0, 0.06, 4.14, 4.09
6, 10143, 3,   197.56, 6,  drogue,    3.97,  46597.00, 6090.73, 4860.79,  -33.05, 31.0, 0.08, 4.14, 4.12
6, 10143, 3,   197.66, 6,  drogue,    3.58,  46614.00, 6088.08, 4858.13,  -32.66, 31.0, 0.08, 4.14, 4.09
6, 10143, 3,   197.76, 6,  drogue,    3.19,  46642.00, 6083.71, 4853.76,  -32.31, 31.0, 0.08, 4.14, 4.09
6, 10143, 3,   197.86, 6,  drogue,    2.77,  46677.00, 6078.25, 4848.30,  -31.99, 31.0, 0.06, 4.14, 4.09
6, 10143, 3,   197.96, 6,  drogue,    2.30,  46715.00, 6072.32, 4842.38,  -31.69, 31.0, 0.06, 4.14, 4.09
6, 10143, 3,   198.06, 6,  drogue,    1.77,  46750.00, 6066.87, 4836.93,  -31.45, 31.0, 0.06, 4.14, 4.09
6, 10143, 3,   198.16, 6,  drogue,    1.18,  46733.00, 6069.52, 4839.58,  -31.26, 31.0, 0.06, 4.14, 4.09
6, 10143, 3,   198.26, 6,  drogue,    0.56,  46770.00, 6063.76, 4833.82,  -31.14, 31.0, 0.06, 4.12, 4.09
6, 10143, 3,   198.36, 6,  drogue,   -0.07,  46788.00, 6060.96, 4831.01,  -31.09, 31.0, 0.06, 4.12, 4.09
6, 10143, 3,   198.46, 6,  drogue,   -0.67,  46814.00, 6056.91, 4826.97,  -31.09, 31.0, 0.06, 4.14, 4.09
6, 10143, 3,   198.56, 6,  drogue,   -1.25,  46808.00, 6057.84, 4827.90,  -31.17, 30.9, 0.06, 4.14, 4.09
6, 10143, 3,   198.66, 6,  drogue,   -1.78,  46820.00, 6055.98, 4826.04,  -31.30, 30.9, 0.06, 4.14, 4.11
6, 10143, 3,   198.76, 6,  drogue,   -2.25,  46807.00, 6058.00, 4828.06,  -31.48, 30.9, 0.06, 4.14, 4.09
6, 10143, 3,   198.86, 6,  drogue,   -2.64,  46831.00, 6054.27, 4824.32,  -31.73, 30.9, 0.06, 4.14, 4.09
6, 10143, 3,   198.96, 6,  drogue,   -2.93,  46856.00, 6050.38, 4820.44,  -32.01, 30.9, 0.06, 4.14, 4.09
6, 10143, 3,   199.06, 6,  drogue,   -3.12,  46904.00, 6042.92, 4812.98,  -32.32, 30.9, 0.06, 4.14, 4.09
6, 10143, 3,   199.16, 6,  drogue,   -3.23,  46900.00, 6043.54, 4813.60,  -32.65, 30.9, 0.06, 4.14, 4.09
6, 10143, 3,   199.26, 6,  drogue,   -3.30,  46939.00, 6037.49, 4807.55,  -33.00, 30.9, 0.05, 4.14, 4.09
6, 10143, 3,   199.36, 6,  drogue,   -3.37,  46993.00, 6029.11, 4799.17,  -33.30, 30.9, 0.06, 4.14, 4.09
6, 10143, 3,   199.46, 6,  drogue,   -3.45,  47054.00, 6019.66, 4789.71,  -33.64, 30.9, 0.06, 4.14, 4.09
6, 10143, 3,   199.56, 6,  drogue,   -3.54,  47081.00, 6015.47, 4785.53,  -33.97, 30.9, 0.06, 4.14, 4.09
6, 10143, 3,   199.66, 6,  drogue,   -3.60,  47084.00, 6015.01, 4785.07,  -34.33, 30.9, 0.05, 4.14, 4.09
6, 10143, 3,   199.76, 6,  drogue,   -3.56,  47066.00, 6017.80, 4787.85,  -34.69, 30.9, 0.06, 4.14, 4.12
6, 10143, 3,   199.86, 6,  drogue,   -3.38,  47071.00, 6017.02, 4787.08,  -35.08, 30.9, 0.06, 4.14, 4.09
6, 10143, 3,   199.96, 6,  drogue,   -3.06,  47060.00, 6018.73, 4788.78,  -35.47, 30.9, 0.06, 4.12, 4.09
6, 10143, 3,   200.06, 6,  drogue,   -2.61,  47077.00, 6016.09, 4786.15,  -35.81, 30.9, 0.06, 4.14, 4.09
6, 10143, 3,   200.16, 6,  drogue,   -2.09,  47113.00, 6010.52, 4780.58,  -36.05, 30.9, 0.06, 4.12, 4.09
6, 10143, 3,   200.26, 6,  drogue,   -1.55,  47137.00, 6006.81, 4776.86,  -36.27, 30.9, 0.05, 4.14, 4.09
6, 10143, 3,   200.36, 6,  drogue,   -1.04,  47197.00, 5997.53, 4767.59,  -36.42, 30.9, 0.06, 4.12, 4.09
6, 10143, 3,   200.46, 6,  drogue,   -0.58,  47216.00, 5994.59, 4764.65,  -36.51, 30.9, 0.06, 4.14, 4.09
6, 10143, 3,   200.56, 6,  drogue,   -0.18,  47255.00, 5988.57, 4758.63,  -36.56, 30.9, 0.05, 4.14, 4.09
6, 10143, 3,   200.66, 6,  drogue,    0.13,  47287.00, 5983.63, 4753.69,  -36.57, 30.9, 0.05, 4.14, 4.09
6, 10143, 3,   200.76, 6,  drogue,    0.37,  47312.00, 5979.78, 4749.83,  -36.53, 30.9, 0.03, 4.14, 4.09
6, 10143, 3,   200.86, 6,  drogue,    0.54,  47350.00, 5973.92, 4743.98,  -36.48, 30.9, 0.05, 4.14, 4.11
6, 10143, 3,   200.96, 6,  drogue,    0.65,  47366.00, 5971.45, 4741.51,  -36.42, 30.9, 0.05, 4.14, 4.09
6, 10143, 3,   201.06, 6,  drogue,    0.73,  47370.00, 5970.84, 4740.89,  -36.37, 30.9, 0.05, 4.14, 4.09
6, 10143, 3,   201.16, 6,  drogue,    0.83,  47402.00, 5965.91, 4735.96,  -36.27, 30.9, 0.05, 4.14, 4.09
6, 10143, 3,   201.26, 6,  drogue,    0.97,  47430.00, 5961.60, 4731.65,  -36.19, 30.9, 0.05, 4.14, 4.09
6, 10143, 3,   201.36, 6,  drogue,    1.21,  47420.00, 5963.14, 4733.19,  -36.12, 30.9, 0.05, 4.14, 4.11
6, 10143, 3,   201.46, 6,  drogue,    1.55,  47464.00, 5956.36, 4726.42,  -36.03, 30.9, 0.05, 4.14, 4.09
6, 10143, 3,   201.56, 6,  drogue,    1.97,  47485.00, 5953.13, 4723.19,  -35.91, 30.9, 0.05, 4.14, 4.09
6, 10143, 3,   201.66, 6,  drogue,    2.40,  47520.00, 5947.75, 4717.81,  -35.70, 30.9, 0.05, 4.12, 4.09
6, 10143, 3,   201.76, 6,  drogue,    2.78,  47539.00, 5944.83, 4714.89,  -35.44, 30.9, 0.05, 4.14, 4.09
6, 10143, 3,   201.86, 6,  drogue,    3.08,  47584.00, 5937.92, 4707.98,  -35.14, 30.9, 0.03, 4.14, 4.09
6, 10143, 3,   201.96, 6,  drogue,    3.28,  47595.00, 5936.24, 4706.29,  -34.82, 30.9, 0.03, 4.14, 4.11
6, 10143, 3,   202.06, 6,  drogue,    3.38,  47594.00, 5936.39, 4706.45,  -34.49, 30.9, 0.05, 4.12, 4.09
6, 10143, 3,   202.16, 6,  drogue,    3.40,  47593.00, 5936.54, 4706.60,  -34.13, 30.9, 0.05, 4.14, 4.09
6, 10143, 3,   202.26, 6,  drogue,    3.38,  47617.00, 5932.86, 4702.92,  -33.76, 30.9, 0.05, 4.14, 4.09
6, 10143, 3,   202.36, 6,  drogue,    3.33,  47637.00, 5929.79, 4699.85,  -33.43, 30.9, 0.05, 4.14, 4.09
6, 10143, 3,   202.46, 6,  drogue,    3.29,  47659.00, 5926.42, 4696.48,  -33.11, 30.9, 0.05, 4.12, 4.09
6, 10143, 3,   202.56, 6,  drogue,    3.29,  47722.00, 5916.76, 4686.82,  -32.79, 30.9, 0.05, 4.14, 4.09
6, 10143, 3,   202.66, 6,  drogue,    3.32,  47752.00, 5912.17, 4682.23,  -32.47, 30.9, 0.03, 4.14, 4.09
6, 10143, 3,   202.76, 6,  drogue,    3.34,  47778.00, 5908.19, 4678.25,  -32.13, 30.9, 0.03, 4.14, 4.09
6, 10143, 3,   202.86, 6,  drogue,    3.30,  47811.00, 5903.14, 4673.20,  -31.80, 30.8, 0.03, 4.14, 4.09
6, 10143, 3,   202.96, 6,  drogue,    3.16,  47834.00, 5899.63, 4669.69,  -31.45, 30.8, 0.03, 4.14, 4.09
6, 10143, 3,   203.06, 6,  drogue,    2.88,  47849.00, 5897.33, 4667.39,  -31.08, 30.8, 0.03, 4.14, 4.12
6, 10143, 3,   203.16, 6,  drogue,    2.45,  47872.00, 5893.82, 4663.88,  -30.78, 30.8, 0.03, 4.14, 4.09
6, 10143, 3,   203.26, 6,  drogue,    1.85,  47889.00, 5891.22, 4661.28,  -30.54, 30.8, 0.03, 4.14, 4.09
6, 10143, 3,   203.36, 6,  drogue,    1.10,  47908.00, 5888.32, 4658.38,  -30.30, 30.8, 0.03, 4.14, 4.09
6, 10143, 3,   203.46, 6,  drogue,    0.24,  47893.00, 5890.61, 4660.67,  -30.16, 30.8, 0.03, 4.14, 4.09
6, 10143, 3,   203.56, 6,  drogue,   -0.63,  47910.00, 5888.02, 4658.07,  -30.13, 30.8, 0.03, 4.14, 4.09
6, 10143, 3,   203.66, 6,  drogue,   -1.42,  47897.00, 5890.00, 4660.06,  -30.21, 30.8, 0.03, 4.14, 4.09
6, 10143, 3,   203.76, 6,  drogue,   -2.07,  47918.00, 5886.80, 4656.85,  -30.39, 30.8, 0.03, 4.14, 4.09
6, 10143, 3,   203.86, 6,  drogue,   -2.55,  47939.00, 5883.59, 4653.65,  -30.66, 30.8, 0.03, 4.14, 4.09
6, 10143, 3,   203.96, 6,  drogue,   -2.90,  47969.00, 5879.01, 4649.07,  -30.93, 30.7, 0.03, 4.14, 4.09
6, 10143, 3,   204.06, 6,  drogue,   -3.17,  47995.00, 5875.05, 4645.11,  -31.20, 30.7, 0.02, 4.14, 4.09
6, 10143, 3,   204.16, 6,  drogue,   -3.37,  47992.00, 5875.51, 4645.56,  -31.53, 30.7, 0.03, 4.14, 4.12
6, 10143, 3,   204.26, 6,  drogue,   -3.51,  48032.00, 5869.41, 4639.47,  -31.88, 30.7, 0.03, 4.12, 4.09
6, 10143, 3,   204.36, 6,  drogue,   -3.58,  48087.00, 5861.04, 4631.09,  -32.24, 30.7, 0.03, 4.14, 4.09
6, 10143, 3,   204.46, 6,  drogue,   -3.56,  48136.00, 5853.58, 4623.64,  -32.61, 30.7, 0.03, 4.14, 4.09
6, 10143, 3,   204.56, 6,  drogue,   -3.43,  48160.00, 5849.93, 4619.99,  -32.99, 30.7, 0.03, 4.14, 4.09
6, 10143, 3,   204.66, 6,  drogue,   -3.20,  48173.00, 5847.95, 4618.01,  -33.35, 30.7, 0.03, 4.14, 4.09
6, 10143, 3,   204.76, 6,  drogue,   -2.87,  48166.00, 5849.02, 4619.08,  -33.68, 30.7, 0.03, 4.14, 4.09
6, 10143, 3,   204.86, 6,  drogue,   -2.43,  48175.00, 5847.65, 4617.71,  -34.00, 30.7, 0.03, 4.14, 4.09
6, 10143, 3,   204.96, 6,  drogue,   -1.90,  48180.00, 5846.89, 4616.95,  -34.26, 30.7, 0.03, 4.14, 4.09
6, 10143, 3,   205.06, 6,  drogue,   -1.31,  48175.00, 5847.65, 4617.71,  -34.44, 30.7, 0.03, 4.14, 4.09
6, 10143, 3,   205.16, 6,  drogue,   -0.67,  48236.00, 5838.38, 4608.44,  -34.59, 30.7, 0.02, 4.14, 4.09
6, 10143, 3,   205.26, 6,  drogue,   -0.03,  48267.00, 5833.68, 4603.74,  -34.67, 30.7, 0.03, 4.14, 4.12
6, 10143, 3,   205.36, 6,  drogue,    0.53,  48272.00, 5832.92, 4602.98,  -34.66, 30.7, 0.03, 4.14, 4.09
6, 10143, 3,   205.46, 6,  drogue,    0.95,  48309.00, 5827.31, 4597.37,  -34.58, 30.7, 0.03, 4.14, 4.09
6, 10143, 3,   205.56, 6,  drogue,    1.17,  48380.00, 5816.55, 4586.61,  -34.45, 30.7, 0.03, 4.14, 4.09
6, 10143, 3,   205.66, 6,  drogue,    1.18,  48421.00, 5810.34, 4580.40,  -34.28, 30.7, 0.03, 4.14, 4.09
6, 10143, 3,   205.76, 6,  drogue,    1.06,  48453.00, 5805.50, 4575.55,  -34.12, 30.7, 0.03, 4.12, 4.09
6, 10143, 3,   205.86, 6,  drogue,    0.86,  48453.00, 5805.50, 4575.55,  -34.01, 30.7, 0.03, 4.14, 4.09
6, 10143, 3,   205.96, 6,  drogue,    0.66,  48414.00, 5811.40, 4581.46,  -33.95, 30.7, 0.03, 4.12, 4.09
6, 10143, 3,   206.06, 6,  drogue,    0.46,  48412.00, 5811.70, 4581.76,  -33.91, 30.7, 0.03, 4.14, 4.09
6, 10143, 3,   206.16, 6,  drogue,    0.27,  48478.00, 5801.72, 4571.77,  -33.84, 30.7, 0.03, 4.14, 4.09
6, 10143, 3,   206.26, 6,  drogue,    0.08,  48485.00, 5800.66, 4570.72,  -33.78, 30.6, 0.02, 4.14, 4.09
6, 10143, 3,   206.36, 6,  drogue,   -0.08,  48504.00, 5797.79, 4567.84,  -33.80, 30.6, 0.02, 4.14, 4.12
6, 10143, 3,   206.46, 6,  drogue,   -0.22,  48535.00, 5793.10, 4563.16,  -33.84, 30.6, 0.03, 4.14, 4.09
6, 10143, 3,   206.56, 6,  drogue,   -0.34,  48560.00, 5789.32, 4559.38,  -33.85, 30.6, 0.03, 4.14, 4.09
6, 10143, 3,   206.66, 6,  drogue,   -0.48,  48595.00, 5784.04, 4554.10,  -33.88, 30.6, 0.03, 4.12, 4.09
6, 10143, 3,   206.76, 6,  drogue,   -0.64,  48647.00, 5776.20, 4546.25,  -33.91, 30.6, 0.03, 4.14, 4.09
6, 10143, 3,   206.86, 6,  drogue,   -0.83,  48675.00, 5771.98, 4542.03,  -33.97, 30.6, 0.03, 4.14, 4.09
6, 10143, 3,   206.96, 6,  drogue,   -1.00,  48687.00, 5770.17, 4540.22,  -34.05, 30.6, 0.03, 4.14, 4.09
6, 10143, 3,   207.06, 6,  drogue,   -1.08,  48687.00, 5770.17, 4540.22,  -34.16, 30.6, 0.03, 4.14, 4.09
6, 10143, 3,   207.16, 6,  drogue,   -1.07,  48717.00, 5765.65, 4535.71,  -34.31, 30.6, 0.03, 4.14, 4.09
6, 10143, 3,   207.26, 6,  drogue,   -0.98,  48709.00, 5766.85, 4536.91,  -34.44, 30.6, 0.03, 4.14, 4.09
6, 10143, 3,   207.36, 6,  drogue,   -0.83,  48704.00, 5767.61, 4537.66,  -34.54, 30.6, 0.02, 4.14, 4.09
6, 10143, 3,   207.46, 6,  drogue,   -0.65,  48722.00, 5764.89, 4534.95,  -34.61, 30.6, 0.03, 4.14, 4.11
6, 10143, 3,   207.56, 6,  drogue,   -0.42,  48751.00, 5760.53, 4530.59,  -34.67, 30.5, 0.03, 4.14, 4.09
6, 10143, 3,   207.66, 6,  drogue,   -0.16,  48778.00, 5756.46, 4526.52,  -34.73, 30.5, 0.05, 4.14, 4.09
6, 10143, 3,   207.76, 6,  drogue,    0.09,  48844.00, 5746.54, 4516.60,  -34.78, 30.5, 0.03, 4.14, 4.09
6, 10143, 3,   207.86, 6,  drogue,    0.31,  48903.00, 5737.68, 4507.73,  -34.76, 30.5, 0.05, 4.14, 4.09
6, 10143, 3,   207.96, 6,  drogue,    0.46,  48961.00, 5728.97, 4499.03,  -34.69, 30.5, 0.03, 4.14, 4.09
6, 10143, 3,   208.06, 6,  drogue,    0.54,  48959.00, 5729.27, 4499.33,  -34.60, 30.5, 0.05, 4.14, 4.09
6, 10143, 3,   208.16, 6,  drogue,    0.60,  48936.00, 5732.72, 4502.78,  -34.57, 30.5, 0.05, 4.14, 4.09
6, 10143, 3,   208.26, 6,  drogue,    0.68,  48932.00, 5733.32, 4503.38,  -34.53, 30.5, 0.03, 4.14, 4.09
6, 10143, 3,   208.36, 6,  drogue,    0.79,  49004.00, 5722.52, 4492.58,  -34.47, 30.5, 0.03, 4.14, 4.09
6, 10143, 3,   208.46, 6,  drogue,    0.91,  49003.00, 5722.67, 4492.73,  -34.39, 30.5, 0.03, 4.14, 4.09
6, 10143, 3,   208.56, 6,  drogue,    0.99,  48996.00, 5723.72, 4493.78,  -34.30, 30.5, 0.03, 4.14, 4.12
6, 10143, 3,   208.66, 6,  drogue,    1.01,  49043.00, 5716.68, 4486.74,  -34.17, 30.5, 0.05, 4.14, 4.09
6, 10143, 3,   208.76, 6,  drogue,    0.96,  49075.00, 5711.89, 4481.94,  -34.07, 30.5, 0.05, 4.14, 4.09
6, 10143, 3,   208.86, 6,  drogue,    0.86,  49117.00, 5705.60, 4475.66,  -33.96, 30.5, 0.05, 4.14, 4.09
6, 10143, 3,   208.96, 6,  drogue,    0.74,  49135.00, 5702.91, 4472.97,  -33.86, 30.5, 0.05, 4.14, 4.09
6, 10143, 3,   209.06, 6,  drogue,    0.62,  49170.00, 5697.67, 4467.73,  -33.79, 30.5, 0.06, 4.12, 4.09
6, 10143, 3,   209.16, 6,  drogue,    0.54,  49165.00, 5698.42, 4468.48,  -33.74, 30.4, 0.06, 4.14, 4.09
6, 10143, 3,   209.26, 6,  drogue,    0.51,  49166.00, 5698.27, 4468.33,  -33.70, 30.4, 0.06, 4.12, 4.09
6, 10143, 3,   209.36, 6,  drogue,    0.50,  49181.00, 5696.03, 4466.09,  -33.66, 30.4, 0.06, 4.14, 4.09
6, 10143, 3,   209.46, 6,  drogue,    0.48,  49185.00, 5695.43, 4465.49,  -33.61, 30.4, 0.06, 4.14, 4.09
6, 10143, 3,   209.56, 6,  drogue,    0.43,  49210.00, 5691.70, 4461.75,  -33.55, 30.4, 0.06, 4.14, 4.09
6, 10143, 3,   209.66, 6,  drogue,    0.33,  49278.00, 5681.54, 4451.60,  -33.47, 30.4, 0.06, 4.14, 4.11
6, 10143, 3,   209.76, 6,  drogue,    0.23,  49336.00, 5672.89, 4442.95,  -33.45, 30.4, 0.08, 4.14, 4.09
6, 10143, 3,   209.86, 6,  drogue,    0.14,  49337.00, 5672.74, 4442.80,  -33.43, 30.4, 0.08, 4.14, 4.09
6, 10143, 3,   209.96, 6,  drogue,    0.08,  49374.00, 5667.23, 4437.29,  -33.44, 30.3, 0.08, 4.14, 4.09
6, 10143, 3,   210.06, 6,  drogue,    0.07,  49399.00, 5663.50, 4433.56,  -33.44, 30.3, 0.08, 4.14, 4.09
6, 10143, 3,   210.16, 6,  drogue,    0.08,  49418.00, 5660.68, 4430.73,  -33.42, 30.2, 0.09, 4.12, 4.09
6, 10143, 3,   210.26, 6,  drogue,    0.10,  49448.00, 5656.21, 4426.27,  -33.41, 30.2, 0.09, 4.14, 4.09
6, 10143, 3,   210.36, 6,  drogue,    0.12,  49429.00, 5659.04, 4429.10,  -33.43, 30.2, 0.09, 4.14, 4.09
6, 10143, 3,   210.46, 6,  drogue,    0.13,  49420.00, 5660.38, 4430.44,  -33.41, 30.1, 0.09, 4.14, 4.09
6, 10143, 3,   210.56, 6,  drogue,    0.10,  49444.00, 5656.81, 4426.86,  -33.36, 30.1, 0.09, 4.14, 4.09
6, 10143, 3,   210.66, 6,  drogue,    0.03,  49434.00, 5658.29, 4428.35,  -33.36, 30.1, 0.09, 4.14, 4.09
6, 10143, 3,   210.76, 6,  drogue,   -0.10,  49493.00, 5649.52, 4419.57,  -33.34, 30.1, 0.09, 4.14, 4.12
6, 10143, 3,   210.86, 6,  drogue,   -0.26,  49534.00, 5643.42, 4413.48,  -33.35, 30.1, 0.11, 4.14, 4.09
6, 10143, 3,   210.96, 6,  drogue,   -0.43,  49592.00, 5634.81, 4404.86,  -33.36, 30.1, 0.11, 4.14, 4.09
6, 10143, 3,   211.06, 6,  drogue,   -0.59,  49639.00, 5627.83, 4397.89,  -33.42, 30.1, 0.12, 4.14, 4.09
6, 10143, 3,   211.16, 6,  drogue,   -0.72,  49652.00, 5625.90, 4395.96,  -33.48, 30.1, 0.12, 4.14, 4.09
6, 10143, 3,   211.26, 6,  drogue,   -0.83,  49680.00, 5621.75, 4391.81,  -33.56, 30.1, 0.12, 4.14, 4.09
6, 10143, 3,   211.36, 6,  drogue,   -0.92,  49683.00, 5621.31, 4391.36,  -33.66, 30.1, 0.14, 4.14, 4.09
6, 10143, 3,   211.46, 6,  drogue,   -1.00,  49656.00, 5625.31, 4395.37,  -33.75, 30.1, 0.14, 4.14, 4.09
6, 10143, 3,   211.56, 6,  drogue,   -1.07,  49648.00, 5626.50, 4396.55,  -33.82, 30.1, 0.14, 4.12, 4.09
6, 10143, 3,   211.66, 6,  drogue,   -1.11,  49655.00, 5625.46, 4395.52,  -33.95, 30.1, 0.14, 4.14, 4.11
6, 10143, 3,   211.76, 6,  drogue,   -1.11,  49724.00, 5615.23, 4385.29,  -34.08, 30.1, 0.12, 4.14, 4.09
6, 10143, 3,   211.86, 6,  drogue,   -1.05,  49756.00, 5610.49, 4380.55,  -34.18, 30.2, 0.14, 4.14, 4.11
6, 10143, 3,   211.96, 6,  drogue,   -0.91,  49814.00, 5601.91, 4371.97,  -34.31, 30.2, 0.15, 4.14, 4.09
6, 10143, 3,   212.06, 6,  drogue,   -0.69,  49863.00, 5594.66, 4364.72,  -34.41, 30.2, 0.15, 4.14, 4.09
6, 10143, 3,   212.16, 6,  drogue,   -0.40,  49892.00, 5590.38, 4360.44,  -34.49, 30.2, 0.17, 4.14, 4.09
6, 10143, 3,   212.26, 6,  drogue,   -0.09,  49916.00, 5586.83, 4356.89,  -34.55, 30.2, 0.17, 4.14, 4.09
6, 10143, 3,   212.36, 6,  drogue,    0.22,  49897.00, 5589.64, 4359.70,  -34.56, 30.2, 0.18, 4.14, 4.09
6, 10143, 3,   212.46, 6,  drogue,    0.45,  49878.00, 5592.45, 4362.50,  -34.51, 30.1, 0.18, 4.14, 4.09
6, 10143, 3,   212.56, 6,  drogue,    0.61,  49893.00, 5590.23, 4360.29,  -34.46, 30.1, 0.18, 4.14, 4.09
6, 10143, 3,   212.66, 6,  drogue,    0.69,  49934.00, 5584.17, 4354.23,  -34.36, 30.1, 0.20, 4.14, 4.09
6, 10143, 3,   212.76, 6,  drogue,    0.75,  49931.00, 5584.62, 4354.68,  -34.29, 30.1, 0.20, 4.14, 4.09
6, 10143, 3,   212.86, 6,  drogue,    0.83,  49981.00, 5577.24, 4347.30,  -34.23, 30.1, 0.20, 4.14, 4.09
6, 10143, 3,   212.96, 6,  drogue,    0.98,  50021.00, 5571.34, 4341.40,  -34.16, 30.1, 0.20, 4.14, 4.11
6, 10143, 3,   213.06, 6,  drogue,    1.24,  50087.00, 5561.61, 4331.67,  -34.08, 30.1, 0.21, 4.14, 4.09
6, 10143, 3,   213.16, 6,  drogue,    1.58,  50119.00, 5556.90, 4326.96,  -33.97, 30.1, 0.21, 4.14, 4.09
6, 10143, 3,   213.26, 6,  drogue,    1.94,  50143.00, 5553.37, 4323.43,  -33.83, 30.1, 0.21, 4.14, 4.09
6, 10143, 3,   213.36, 6,  drogue,    2.20,  50157.00, 5551.31, 4321.37,  -33.66, 30.1, 0.21, 4.14, 4.09
6, 10143, 3,   213.46, 6,  drogue,    2.28,  50154.00, 5551.75, 4321.81,  -33.37, 30.1, 0.23, 4.14, 4.09
6, 10143, 3,   213.56, 6,  drogue,    2.10,  50139.00, 5553.96, 4324.02,  -33.08, 30.1, 0.23, 4.14, 4.09
6, 10143, 3,   213.66, 6,  drogue,    1.67,  50174.00, 5548.81, 4318.87,  -32.81, 30.1, 0.23, 4.14, 4.09
6, 10143, 3,   213.76, 6,  drogue,    1.06,  50190.00, 5546.46, 4316.52,  -32.62, 30.1, 0.23, 4.12, 4.09
6, 10143, 3,   213.86, 6,  drogue,    0.40,  50239.00, 5539.26, 4309.31,  -32.51, 30.0, 0.23, 4.12, 4.09
6, 10143, 3,   213.96, 6,  drogue,   -0.19,  50286.00, 5532.35, 4302.41,  -32.48, 30.1, 0.21, 4.14, 4.09
6, 10143, 3,   214.06, 6,  drogue,   -0.64,  50292.00, 5531.47, 4301.53,  -32.53, 30.1, 0.21, 4.14, 4.12
6, 10143, 3,   214.16, 6,  drogue,   -0.93,  50308.00, 5529.13, 4299.18,  -32.64, 30.0, 0.23, 4.14, 4.09
6, 10143, 3,   214.26, 6,  drogue,   -1.09,  50324.00, 5526.78, 4296.84,  -32.78, 30.0, 0.23, 4.14, 4.09
6, 10143, 3,   214.36, 6,  drogue,   -1.22,  50340.00, 5524.43, 4294.49,  -32.89, 30.0, 0.23, 4.14, 4.09
