day,hour,minute,second,microsecond,baro pressure hpa,acc x,acc y,acc z,gryo x,gryo y,gryo z,humidity,temperature,Ox pressure(psi),Voltage,altitude(meters)
14,13,13,49,81832450,875.6855,9.643845,0.785298,-0.06704,-0.01359,0.027179,0.009859,15.92432,45.59358,4.223633,0.510559,1213.765
14,13,13,49,81832793,875.7204,9.643845,0.785298,-0.06704,-0.01546,0.02185,0.006662,15.93347,45.61494,4.589844,0.511475,1213.438
14,13,13,50,81833133,875.7295,9.643845,0.785298,-0.06704,-0.0064,0.026113,0.010658,15.93195,45.59358,4.589844,0.511475,1213.353
14,13,13,50,81833473,875.6806,9.720459,0.799663,-0.10535,-0.01412,0.022383,0.008793,15.92432,45.59358,4.467773,0.511169,1213.81
14,13,13,50,81833823,875.7786,9.720459,0.799663,-0.10535,-0.01386,0.023982,0.011991,15.93042,45.57221,4.101562,0.510254,1212.893
14,13,13,51,81834163,875.6451,9.720459,0.799663,-0.10535,0.002398,0.02185,0.012524,15.92432,45.59358,3.979492,0.509949,1214.143
14,13,13,51,81834503,875.606,9.639056,0.823605,-0.13886,-0.00879,0.019985,0.00826,15.91516,45.59358,3.735352,0.509338,1214.51
14,13,13,52,81834887,875.6891,9.639056,0.823605,-0.13886,-0.01466,0.021051,0.007461,15.906,45.59358,4.956055,0.51239,1213.731
14,13,13,52,81835225,875.761,9.662998,0.770933,-0.05746,-0.00506,0.02185,0.019185,15.89838,45.59358,4.101562,0.510254,1213.057
14,13,13,52,81835565,875.5888,9.662998,0.770933,-0.05746,-0.01226,0.021051,0.010925,15.88922,45.59358,4.345703,0.510864,1214.672
14,13,13,53,81835905,875.6334,9.662998,0.770933,-0.05746,-0.01519,0.027446,0.016254,15.88159,45.59358,4.589844,0.511475,1214.254
14,13,13,53,81836248,875.6891,9.648633,0.794875,-0.08619,-0.01732,0.026913,0.011991,15.86481,45.59358,4.345703,0.510864,1213.731
14,13,13,53,81836588,875.7022,9.648633,0.794875,-0.08619,-0.01199,0.026913,0.016521,15.84802,45.59358,5.078125,0.512695,1213.609
14,13,13,54,81836928,875.7781,9.648633,0.794875,-0.08619,-0.01146,0.019452,0.013057,15.83887,45.59358,5.078125,0.512695,1212.896
14,13,13,54,81837271,875.7466,9.672575,0.751779,-0.06704,-0.0064,0.012524,0.016254,15.82361,45.61494,4.101562,0.510254,1213.192
14,13,13,54,81837611,875.751,9.672575,0.751779,-0.06704,-0.0064,0.021051,0.013323,15.82361,45.61494,5.200195,0.513,1213.152
14,13,13,55,81837951,875.6715,9.68694,0.790087,-0.10535,-0.01306,0.02638,0.011191,15.81292,45.59358,4.101562,0.510254,1213.895
14,13,13,55,81838301,875.6768,9.68694,0.790087,-0.10535,-0.01279,0.020784,0.012524,15.8053,45.61494,4.467773,0.511169,1213.847
14,13,13,55,81838641,875.7589,9.68694,0.790087,-0.10535,0,0.020251,0.011191,15.79461,45.57221,4.833984,0.512085,1213.076
14,13,13,56,81838981,875.726,9.677363,0.837971,-0.05267,-0.0016,0.025047,0.009326,15.79614,45.59358,3.613281,0.509033,1213.385
14,13,13,56,81839321,875.6827,9.677363,0.837971,-0.05267,-0.00826,0.023182,0.008793,15.78851,45.61494,4.101562,0.510254,1213.792
14,13,13,56,81839664,875.7194,9.677363,0.837971,-0.05267,-0.01332,0.024781,0.008527,15.77936,45.59358,3.857422,0.509644,1213.446
14,13,13,57,81840004,875.6856,9.672575,0.833182,-0.0431,-0.0032,0.031443,0.006928,15.7702,45.59358,4.589844,0.511475,1213.763
14,13,13,57,81840344,875.6819,9.672575,0.833182,-0.0431,0.005596,0.019985,0.008793,15.7641,45.61494,4.223633,0.510559,1213.8
14,13,13,57,81840687,875.6592,9.691729,0.766145,0.038307,-0.00586,0.021051,0.015988,15.74579,45.59358,4.467773,0.511169,1214.011
14,13,13,58,81841027,875.7394,9.691729,0.766145,0.038307,-0.00267,0.028245,0.009859,15.74579,45.61494,4.589844,0.511475,1213.261
14,13,13,58,81841367,875.603,9.691729,0.766145,0.038307,-0.00959,0.024515,0.00906,15.75494,45.61494,4.101562,0.510254,1214.537
14,13,13,58,81841710,875.746,9.691729,0.814029,-0.03352,-0.01519,0.022649,0.009593,15.74579,45.61494,4.345703,0.510864,1213.197
14,13,13,59,81842050,875.6749,9.691729,0.814029,-0.03352,-0.00373,0.023982,0.01359,15.74579,45.59358,4.223633,0.510559,1213.863
14,13,13,59,81842390,875.6476,9.691729,0.814029,-0.03352,-0.00933,0.019452,0.01732,15.74579,45.59358,4.345703,0.510864,1214.119
14,13,13,59,81842730,875.6359,9.706094,0.785298,-0.02873,-0.004,0.017054,0.009859,15.75494,45.61494,4.589844,0.511475,1214.23
14,13,14,0,81843080,875.7035,9.706094,0.785298,-0.02873,-0.01572,0.03091,0.019718,15.75494,45.61494,4.467773,0.511169,1213.596
14,13,14,0,81843420,875.6978,9.701305,0.833182,-0.09098,-0.0064,0.026913,0.017587,15.7641,45.61494,4.345703,0.510864,1213.649
14,13,14,0,81843760,875.7073,9.701305,0.833182,-0.09098,-0.01226,0.021317,0.00906,15.76257,45.59358,3.979492,0.509949,1213.559
14,13,14,1,81844103,875.7321,9.701305,0.833182,-0.09098,-0.01599,0.022916,0.012257,15.77173,45.61494,4.589844,0.511475,1213.327
14,13,14,1,81844443,875.795,9.720459,0.852336,0.009577,-0.01972,0.028778,0.005862,15.7702,45.59358,4.467773,0.511169,1212.737
14,13,14,1,81844783,875.6913,9.720459,0.852336,0.009577,0.007461,0.016787,0.012524,15.7702,45.59358,4.711914,0.51178,1213.71
14,13,14,2,81845125,875.6249,9.720459,0.852336,0.009577,-0.00986,0.021317,0.006129,15.77936,45.59358,4.467773,0.511169,1214.333
14,13,14,2,81845465,875.6516,9.706094,0.727837,-0.06704,-0.02158,0.022649,0.013057,15.77173,45.61494,3.979492,0.509949,1214.082
14,13,14,2,81845805,875.6812,9.706094,0.727837,-0.06704,-0.02851,0.029577,0.012524,15.78088,45.61494,4.223633,0.510559,1213.805
14,13,14,3,81846145,875.6299,9.691729,0.833182,-0.07183,-0.01679,0.016521,0.004796,15.78851,45.59358,4.101562,0.510254,1214.286
14,13,14,3,81846488,875.6013,9.691729,0.833182,-0.07183,-0.00267,0.018386,0.019185,15.78088,45.61494,3.979492,0.509949,1214.553
14,13,14,3,81846828,875.6516,9.691729,0.833182,-0.07183,-0.0032,0.028778,0.008793,15.78851,45.59358,3.24707,0.508118,1214.082
14,13,14,4,81847168,875.6693,9.710882,0.746991,-0.10535,-0.00373,0.020518,0.017853,15.78088,45.61494,4.101562,0.510254,1213.916
14,13,14,4,81847518,875.6546,9.710882,0.746991,-0.10535,-0.02665,0.021317,0.013856,15.78851,45.61494,4.101562,0.510254,1214.053
14,13,14,5,81847858,875.8074,9.710882,0.746991,-0.10535,-0.01999,0.017054,0.017587,15.78851,45.59358,4.589844,0.511475,1212.624
14,13,14,5,81848198,875.7349,9.648633,0.823605,-0.06704,-0.01066,0.019452,0.007994,15.78851,45.61494,4.589844,0.511475,1213.303
14,13,14,5,81848541,875.652,9.648633,0.823605,-0.06704,0.001865,0.022916,0.009326,15.78851,45.59358,4.589844,0.511475,1214.08
14,13,14,6,81848924,875.6118,9.720459,0.823605,-0.03352,-0.0008,0.028245,0.013057,15.78851,45.61494,3.979492,0.509949,1214.455
14,13,14,6,81849264,875.7288,9.720459,0.823605,-0.03352,0.000533,0.020251,0.010392,15.78851,45.61494,4.589844,0.511475,1213.358
14,13,14,6,81849604,875.6622,9.720459,0.823605,-0.03352,-0.00799,0.019985,0.009859,15.77936,45.59358,4.589844,0.511475,1213.982
14,13,14,7,81849947,875.6868,9.749189,0.861913,-0.04788,-0.02212,0.026113,0.004796,15.78851,45.59358,3.735352,0.509338,1213.752
14,13,14,7,81850287,875.6766,9.749189,0.861913,-0.04788,-0.01306,0.023182,0.005063,15.78851,45.61494,4.711914,0.51178,1213.847
14,13,14,7,81850627,875.6401,9.639056,0.847547,-0.07183,-0.01386,0.026646,0.009326,15.78851,45.59358,4.589844,0.511475,1214.191
14,13,14,8,81850970,875.6281,9.639056,0.847547,-0.07183,-0.01066,0.022916,0.007994,15.78851,45.59358,4.223633,0.510559,1214.302
14,13,14,8,81851310,875.6887,9.639056,0.847547,-0.07183,-0.01519,0.027712,0.007461,15.78851,45.59358,3.735352,0.509338,1213.734
14,13,14,8,81851694,875.6882,9.68694,0.833182,-0.09098,-0.01279,0.021583,0.014123,15.78851,45.61494,4.711914,0.51178,1213.739
14,13,14,9,81852044,875.7016,9.68694,0.833182,-0.09098,-0.01279,0.020784,0.010392,15.78851,45.61494,3.735352,0.509338,1213.615
14,13,14,9,81852384,875.7229,9.68694,0.833182,-0.09098,-0.01172,0.020784,0.019185,15.79614,45.59358,3.735352,0.509338,1213.414
14,13,14,9,81852724,875.7057,9.682152,0.866701,-0.06225,0.00373,0.018119,0.004796,15.79767,45.61494,4.589844,0.511475,1213.575
14,13,14,10,81853064,875.675,9.682152,0.866701,-0.06225,0.006129,0.019452,0.006129,15.79919,45.6363,4.223633,0.510559,1213.863
14,13,14,10,81853407,875.6704,9.634268,0.823605,0,-0.0032,0.024781,0.014389,15.81292,45.59358,3.735352,0.509338,1213.905
14,13,14,10,81853747,875.7103,9.634268,0.823605,0,-0.01359,0.023449,0.012524,15.81445,45.61494,4.589844,0.511475,1213.533
14,13,14,11,81854087,875.6457,9.634268,0.823605,0,-0.01172,0.011191,0.007194,15.82361,45.61494,4.223633,0.510559,1214.138
14,13,14,11,81854430,875.6649,9.691729,0.857124,-0.00958,0.001066,0.022116,0.011191,15.83124,45.61494,4.711914,0.51178,1213.958
14,13,14,11,81854770,875.6065,9.691729,0.857124,-0.00958,-0.00346,0.024248,0.016254,15.84039,45.61494,3.369141,0.508423,1214.505
14,13,14,12,81855110,875.5974,9.691729,0.857124,-0.00958,-0.01705,0.024515,0.006395,15.84802,45.61494,4.101562,0.510254,1214.59
14,13,14,12,81855453,875.7238,9.68694,0.794875,-0.06225,-0.02132,0.012524,0.009593,15.85565,45.59358,4.101562,0.510254,1213.406
14,13,14,12,81855793,875.6516,9.68694,0.794875,-0.06225,-0.00746,0.026646,0.012524,15.85718,45.61494,4.467773,0.511169,1214.082
14,13,14,13,81856133,875.6922,9.682152,0.804452,-0.01437,-0.0024,0.028778,0.019452,15.86481,45.61494,3.857422,0.509644,1213.702
14,13,14,13,81856473,875.6394,9.682152,0.804452,-0.01437,-0.00773,0.02185,0.017587,15.87396,45.61494,3.979492,0.509949,1214.196
14,13,14,13,81856823,875.6517,9.682152,0.804452,-0.01437,-0.01172,0.02638,0.005862,15.87244,45.59358,3.857422,0.509644,1214.082
14,13,14,14,81857163,875.7184,9.639056,0.818817,-0.11013,-0.01013,0.028245,0.024248,15.88159,45.59358,3.613281,0.509033,1213.456
14,13,14,14,81857503,875.6531,9.639056,0.818817,-0.11013,-0.0032,0.02638,0.008793,15.87244,45.59358,3.369141,0.508423,1214.069
14,13,14,15,81857846,875.7236,9.643845,0.785298,-0.05746,0,0.021583,0.016787,15.86481,45.61494,4.223633,0.510559,1213.409
14,13,14,15,81858186,875.7197,9.643845,0.785298,-0.05746,0.005596,0.018386,0.013323,15.86481,45.61494,4.711914,0.51178,1213.446
14,13,14,15,81858526,875.6141,9.643845,0.785298,-0.05746,-0.01412,0.022916,0.013856,15.86481,45.61494,4.833984,0.512085,1214.434
14,13,14,16,81858869,875.7519,9.739613,0.828394,-0.0431,-0.01466,0.024515,0.015721,15.86481,45.61494,4.589844,0.511475,1213.142
14,13,14,16,81859209,875.6642,9.739613,0.828394,-0.0431,-0.00933,0.03011,0.014123,15.86481,45.61494,4.345703,0.510864,1213.964
14,13,14,16,81859549,875.6601,9.739613,0.828394,-0.0431,-0.00133,0.020784,0.016521,15.85718,45.6363,4.345703,0.510864,1214.003
14,13,14,17,81859892,875.6685,9.643845,0.794875,-0.0814,-0.01013,0.022116,0.01359,15.84802,45.61494,3.979492,0.509949,1213.924
14,13,14,17,81860232,875.6431,9.643845,0.794875,-0.0814,-0.01039,0.022916,0.007994,15.84802,45.61494,4.345703,0.510864,1214.162
14,13,14,17,81860572,875.7086,9.682152,0.737414,-0.03352,-0.00879,0.025314,0.016254,15.84802,45.61494,4.467773,0.511169,1213.549
14,13,14,18,81860912,875.6743,9.682152,0.737414,-0.03352,0,0.029311,0.009326,15.84039,45.61494,3.979492,0.509949,1213.868
14,13,14,18,81861262,875.8793,9.682152,0.737414,-0.03352,-0.01013,0.016787,0.007194,15.84802,45.61494,3.735352,0.509338,1211.95
14,13,14,18,81861602,875.6573,9.667787,0.785298,0.019154,-0.02185,0.018119,0.011458,15.84039,45.61494,4.101562,0.510254,1214.03
14,13,14,19,81861942,875.6566,9.667787,0.785298,0.019154,-0.02825,0.022649,0.00826,15.84039,45.61494,4.101562,0.510254,1214.035
14,13,14,19,81862285,875.6441,9.667787,0.785298,0.019154,-0.01093,0.026913,0.02185,15.84039,45.61494,4.467773,0.511169,1214.151
14,13,14,19,81862625,875.6889,9.691729,0.785298,-0.02873,-0.00107,0.027712,0.011724,15.84039,45.61494,4.711914,0.51178,1213.734
14,13,14,20,81862965,875.7175,9.691729,0.785298,-0.02873,-0.02158,0.021583,0.00373,15.84955,45.6363,4.589844,0.511475,1213.464
14,13,14,20,81863308,875.642,9.706094,0.799663,-0.11492,-0.02238,0.023715,0.011458,15.84039,45.61494,4.101562,0.510254,1214.172
14,13,14,20,81863648,875.8082,9.706094,0.799663,-0.11492,-0.02025,0.023982,0.009859,15.85718,45.61494,3.857422,0.509644,1212.616
14,13,14,21,81863988,875.5817,9.706094,0.799663,-0.11492,-0.01785,0.021317,0.019185,15.86481,45.61494,4.956055,0.51239,1214.738
14,13,14,21,81864328,875.5551,9.68694,0.785298,-0.14365,-0.02185,0.02558,0.013057,15.87549,45.6363,4.101562,0.510254,1214.986
14,13,14,21,81864671,875.7391,9.68694,0.785298,-0.14365,-0.02851,0.022649,0.012257,15.87396,45.61494,3.857422,0.509644,1213.263
14,13,14,22,81865011,875.6266,9.68694,0.785298,-0.14365,-0.02105,0.021317,0.016787,15.89075,45.61494,3.735352,0.509338,1214.318
14,13,14,22,81865351,875.5386,9.667787,0.823605,-0.06704,-0.02825,0.031975,0.011458,15.88159,45.61494,5.078125,0.512695,1215.139
14,13,14,22,81865701,875.7432,9.667787,0.823605,-0.06704,-0.01785,0.021051,0.016521,15.89075,45.61494,3.369141,0.508423,1213.226
14,13,14,23,81866041,875.6125,9.706094,0.761356,-0.03831,-0.01732,0.020251,0.01279,15.90753,45.61494,4.345703,0.510864,1214.447
14,13,14,23,81866381,875.7013,9.706094,0.761356,-0.03831,-0.01839,0.018919,0.011191,15.90906,45.6363,4.467773,0.511169,1213.617
14,13,14,23,81866724,875.63,9.706094,0.761356,-0.03831,-0.00719,0.018652,0.013323,15.91669,45.61494,4.956055,0.51239,1214.286
14,13,14,24,81867064,875.6415,9.677363,0.823605,-0.02394,-0.01732,0.025847,0.01359,15.92432,45.61494,4.223633,0.510559,1214.175
14,13,14,24,81867404,875.672,9.677363,0.823605,-0.02394,-0.02958,0.030643,0.009593,15.93347,45.61494,4.589844,0.511475,1213.892
14,13,14,24,81867744,875.5528,9.677363,0.823605,-0.02394,-0.02825,0.02638,0.012524,15.9411,45.61494,3.979492,0.509949,1215.007
14,13,14,25,81868130,875.7366,9.696517,0.804452,-0.08619,-0.01386,0.028778,0.010392,15.93347,45.61494,5.322266,0.513306,1213.287
14,13,14,25,81868470,875.5806,9.696517,0.804452,-0.08619,-0.00533,0.02638,0.014389,15.92584,45.6363,4.101562,0.510254,1214.748
14,13,14,25,81868810,875.644,9.677363,0.78051,-0.05267,-0.00719,0.03091,0.011991,15.90753,45.61494,4.223633,0.510559,1214.154
14,13,14,26,81869153,875.6457,9.677363,0.78051,-0.05267,-0.00773,0.021051,0.015721,15.8999,45.61494,4.223633,0.510559,1214.138
14,13,14,26,81869493,875.6132,9.677363,0.78051,-0.05267,-0.01705,0.028778,0.006129,15.89075,45.61494,2.758789,0.506897,1214.442
14,13,14,26,81869833,875.6991,9.629479,0.794875,-0.02394,-0.01412,0.025847,0.007994,15.88159,45.61494,5.200195,0.513,1213.639
14,13,14,27,81870183,875.7573,9.629479,0.794875,-0.02394,-0.01972,0.024248,0.012524,15.87396,45.61494,4.956055,0.51239,1213.092
14,13,14,27,81870567,875.6372,9.634268,0.785298,-0.05746,-0.01146,0.033574,0.014655,15.86481,45.61494,4.711914,0.51178,1214.217
14,13,14,28,81870907,875.6356,9.634268,0.785298,-0.05746,-0.00719,0.018652,0.012257,15.85718,45.6363,4.223633,0.510559,1214.233
14,13,14,28,81871247,875.6398,9.634268,0.785298,-0.05746,0.001066,0.021317,0.00373,15.84955,45.6363,4.833984,0.512085,1214.193
14,13,14,28,81871590,875.6583,9.595961,0.837971,-0.12929,-0.02052,0.025047,0.017587,15.84802,45.61494,5.200195,0.513,1214.019
14,13,14,29,81871930,875.6865,9.595961,0.837971,-0.12929,-0.02398,0.021051,0.01279,15.84802,45.61494,4.589844,0.511475,1213.755
14,13,14,29,81872270,875.7197,9.595961,0.837971,-0.12929,-0.01652,0.025047,0.007994,15.83124,45.61494,5.078125,0.512695,1213.446
14,13,14,29,81872613,875.598,9.643845,0.818817,-0.00958,-0.0048,0.022916,0.010126,15.82361,45.61494,5.078125,0.512695,1214.584
14,13,14,30,81872953,875.6579,9.643845,0.818817,-0.00958,-0.01252,0.020251,0.007994,15.81598,45.6363,4.711914,0.51178,1214.024
14,13,14,30,81873293,875.6631,9.677363,0.751779,-0.03352,-0.01226,0.014922,0.022383,15.81292,45.59358,4.101562,0.510254,1213.974
14,13,14,30,81873636,875.647,9.677363,0.751779,-0.03352,-0.01172,0.019452,0.006928,15.8053,45.61494,4.467773,0.511169,1214.125
14,13,14,31,81873976,875.6642,9.677363,0.751779,-0.03352,-0.01572,0.018919,0.013856,15.8053,45.61494,3.735352,0.509338,1213.964
14,13,14,31,81874316,875.6787,9.696517,0.818817,-0.11492,-0.02105,0.01732,0.013057,15.79767,45.61494,4.833984,0.512085,1213.829
14,13,14,31,81874666,875.7247,9.696517,0.818817,-0.11492,-0.004,0.013057,0.007461,15.78851,45.59358,4.345703,0.510864,1213.398
14,13,14,32,81875006,875.5385,9.696517,0.818817,-0.11492,-0.00453,0.017587,0.00906,15.77936,45.59358,3.735352,0.509338,1215.142
14,13,14,32,81875346,875.6021,9.653421,0.761356,-0.07183,-0.02158,0.028245,0.015721,15.77173,45.61494,4.711914,0.51178,1214.547
14,13,14,32,81875686,875.5663,9.653421,0.761356,-0.07183,-0.01945,0.025847,0.015455,15.7641,45.6363,6.176758,0.515442,1214.88
14,13,14,33,81876029,875.5255,9.720459,0.818817,-0.06225,-0.00933,0.025847,0.006129,15.7641,45.6363,4.223633,0.510559,1215.264
14,13,14,33,81876369,875.5944,9.720459,0.818817,-0.06225,-0.02372,0.03011,0.020784,15.75341,45.59358,5.688477,0.514221,1214.619
14,13,14,33,81876709,875.6494,9.720459,0.818817,-0.06225,-0.01705,0.025047,0.004796,15.75647,45.6363,4.467773,0.511169,1214.104
14,13,14,34,81877052,875.7244,9.639056,0.952892,-0.19154,-0.01279,0.018386,0.006129,15.77173,45.61494,4.711914,0.51178,1213.401
14,13,14,34,81877392,875.6763,9.639056,0.952892,-0.19154,-0.01332,0.02185,0.011991,15.77173,45.61494,4.345703,0.510864,1213.853
14,13,14,34,81877732,875.5608,9.639056,0.952892,-0.19154,-0.01172,0.022116,0.017054,15.79004,45.6363,4.223633,0.510559,1214.933
14,13,14,35,81878075,875.6828,9.68694,0.842759,-0.05746,-0.01199,0.014389,0.010925,15.8053,45.59358,5.078125,0.512695,1213.789
14,13,14,35,81878415,875.6733,9.68694,0.842759,-0.05746,-0.01146,0.019185,0.00826,15.81445,45.61494,4.345703,0.510864,1213.879
14,13,14,35,81878755,875.5482,9.710882,0.852336,-0.07183,-0.01599,0.021583,0.016254,15.83124,45.61494,4.223633,0.510559,1215.052
14,13,14,36,81879095,875.6946,9.710882,0.852336,-0.07183,-0.00293,0.022649,0.006395,15.84039,45.61494,3.00293,0.507507,1213.678
14,13,14,36,81879445,875.7142,9.710882,0.852336,-0.07183,-0.01972,0.028245,0.006928,15.84802,45.61494,4.711914,0.51178,1213.496
14,13,14,36,81879785,875.6913,9.610326,0.512359,0.177171,-0.01039,0.019718,0.013323,15.85565,45.59358,3.979492,0.509949,1213.71
14,13,14,37,81880125,875.5467,9.610326,0.512359,0.177171,-0.00293,0.027979,0.018919,15.86633,45.6363,4.589844,0.511475,1215.065
14,13,14,37,81880468,875.6429,9.610326,0.512359,0.177171,-0.00373,0.013856,0.014655,15.86481,45.61494,3.735352,0.509338,1214.164
14,13,14,37,81880808,875.6403,9.739613,0.794875,-0.04788,-0.01386,0.028245,0.013856,15.87396,45.61494,4.956055,0.51239,1214.188
14,13,14,38,81881148,875.5952,9.739613,0.794875,-0.04788,-0.00267,0.024515,0.014389,15.88159,45.61494,4.467773,0.511169,1214.611
14,13,14,38,81881491,875.7142,9.701305,0.775721,-0.07183,0.006928,0.023982,0.009593,15.89075,45.61494,5.078125,0.512695,1213.496
14,13,14,38,81881831,875.6704,9.701305,0.775721,-0.07183,0.005596,0.027979,0.021317,15.8999,45.61494,4.956055,0.51239,1213.905
14,13,14,39,81882171,875.646,9.701305,0.775721,-0.07183,-0.02825,0.017853,0.008793,15.8999,45.61494,3.979492,0.509949,1214.135
14,13,14,39,81882511,875.67,9.706094,0.742203,-0.07661,-0.01972,0.026913,0.017054,15.8999,45.6363,4.956055,0.51239,1213.911
14,13,14,40,81882854,875.7073,9.706094,0.742203,-0.07661,-0.00187,0.021317,0.00453,15.8999,45.61494,4.956055,0.51239,1213.559
14,13,14,40,81883194,875.6481,9.706094,0.742203,-0.07661,0.001865,0.019985,0.00453,15.8999,45.61494,4.589844,0.511475,1214.114
14,13,14,40,81883534,875.6494,9.629479,0.785298,-0.06704,-0.00666,0.02185,0.01279,15.89075,45.61494,4.956055,0.51239,1214.104
14,13,14,41,81883884,875.6074,9.629479,0.785298,-0.06704,-0.01013,0.023449,0.012524,15.89075,45.61494,4.223633,0.510559,1214.497
14,13,14,41,81884224,875.677,9.639056,0.837971,-0.03831,-0.00453,0.018119,0.00453,15.88159,45.61494,5.200195,0.513,1213.845
14,13,14,41,81884564,875.7016,9.639056,0.837971,-0.03831,-0.01039,0.017054,0.018652,15.88159,45.61494,4.833984,0.512085,1213.615
14,13,14,42,81884951,875.6915,9.639056,0.837971,-0.03831,-0.01652,0.02185,0.015721,15.86633,45.6363,4.345703,0.510864,1213.707
14,13,14,42,81885291,875.6491,9.68694,0.823605,-0.06704,-0.01359,0.020518,0.011724,15.86481,45.61494,4.223633,0.510559,1214.106
14,13,14,42,81885631,875.6793,9.68694,0.823605,-0.06704,-0.01093,0.020784,0.009326,15.86481,45.61494,4.467773,0.511169,1213.823
14,13,14,43,81885971,875.5775,9.682152,0.794875,0.004788,-0.01679,0.022383,0.014922,15.84802,45.61494,4.956055,0.51239,1214.777
14,13,14,43,81886314,875.5921,9.682152,0.794875,0.004788,-0.01146,0.019185,0.013856,15.84039,45.61494,4.956055,0.51239,1214.64
14,13,14,43,81886654,875.6827,9.682152,0.794875,0.004788,-0.01279,0.015455,0.017587,15.83124,45.61494,4.101562,0.510254,1213.792
14,13,14,44,81886994,875.6687,9.615114,0.828394,-0.07183,-0.02078,0.02185,0.013856,15.84039,45.61494,3.979492,0.509949,1213.924
14,13,14,44,81887337,875.7372,9.615114,0.828394,-0.07183,-0.01705,0.031176,0.009593,15.81598,45.6363,4.223633,0.510559,1213.279
14,13,14,44,81887677,875.5297,9.615114,0.828394,-0.07183,-0.00506,0.019452,0.010658,15.81598,45.6363,4.833984,0.512085,1215.224
14,13,14,45,81888017,875.598,9.639056,0.804452,-0.08619,-0.01865,0.027979,0.015721,15.8053,45.61494,4.467773,0.511169,1214.584
14,13,14,45,81888367,875.6149,9.639056,0.804452,-0.08619,-0.00773,0.02558,0.009326,15.81445,45.61494,4.833984,0.512085,1214.426
14,13,14,45,81888707,875.7057,9.65821,0.837971,-0.03352,-0.01332,0.02638,0.013856,15.81445,45.61494,4.345703,0.510864,1213.575
